"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 09:00","2020","06","02","09:00","","12.6","","10.9","","89","","0.0","","19","","9","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 10:00","2020","06","02","10:00","","14.4","","11.5","","83","","0.0","","17","","13","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 11:00","2020","06","02","11:00","","16.3","","11.3","","72","","0.0","","17","","13","","16.1","","100.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 12:00","2020","06","02","12:00","","18.1","","11.0","","63","","0.0","","17","","17","","16.1","","100.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 13:00","2020","06","02","13:00","","19.1","","11.8","","62","","0.0","","17","","17","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 14:00","2020","06","02","14:00","","19.7","","12.1","","61","","0.0","","17","","21","","16.1","","99.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 15:00","2020","06","02","15:00","","19.5","","13.0","","66","","0.0","","6","","18","","16.1","","99.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 16:00","2020","06","02","16:00","","17.8","","12.3","","70","","0.0","","7","","17","","16.1","","99.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 17:00","2020","06","02","17:00","","16.8","","12.2","","74","","0.0","","7","","17","","16.1","","99.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 18:00","2020","06","02","18:00","","16.2","","11.8","","75","","0.0","","8","","18","","16.1","","99.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 19:00","2020","06","02","19:00","","15.4","","11.2","","76","","0.0","","8","","22","","16.1","","99.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 20:00","2020","06","02","20:00","","15.8","","10.6","","71","","0.0","","8","","22","","16.1","","99.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 21:00","2020","06","02","21:00","","15.6","","13.0","","84","","5.8","","7","","35","","3.2","","99.59","","","","","","Thunderstorms,Heavy Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 22:00","2020","06","02","22:00","","14.7","","13.7","","94","","9.4","","7","","18","","16.1","","99.56","","","","","","Thunderstorms"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-02 23:00","2020","06","02","23:00","","13.7","","11.5","","86","","0.0","","6","","21","","16.1","","99.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 00:00","2020","06","03","00:00","","14.4","","12.3","","87","","0.0","","10","","8","","16.1","","99.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 01:00","2020","06","03","01:00","","13.0","","12.1","","94","","0.0","","21","","5","","16.1","","99.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 02:00","2020","06","03","02:00","","13.3","","12.0","","92","","0.0","","","M","4","","16.1","","99.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 03:00","2020","06","03","03:00","","13.1","","12.3","","95","","0.0","","","","0","","12.9","","99.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 04:00","2020","06","03","04:00","","12.2","","11.7","","97","","0.0","","24","","13","","6.4","","99.51","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 05:00","2020","06","03","05:00","","12.8","","12.0","","95","","0.0","","26","","9","","8.1","","99.51","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 06:00","2020","06","03","06:00","","18.0","","16.0","","88","","3.0","","32","","15","","9.7","","99.54","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 07:00","2020","06","03","07:00","","16.9","","15.9","","94","","0.8","","18","","9","","16.1","","99.28","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 08:00","2020","06","03","08:00","","13.4","","12.9","","97","","0.0","","23","","5","","4.0","","99.41","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 09:00","2020","06","03","09:00","","14.4","","14.0","","98","","0.2","","23","","15","","6.4","","99.44","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 10:00","2020","06","03","10:00","","16.9","","15.6","","92","","0.0","","23","","15","","16.1","","99.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 11:00","2020","06","03","11:00","","16.9","","15.3","","90","","0.0","","22","","13","","16.1","","99.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 12:00","2020","06","03","12:00","","18.6","","16.7","","88","","0.0","","21","","13","","16.1","","99.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 13:00","2020","06","03","13:00","","18.2","","16.1","","87","","0.0","","22","","11","","16.1","","99.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 14:00","2020","06","03","14:00","","21.8","","17.5","","76","","0.0","","20","","11","","16.1","","99.35","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 15:00","2020","06","03","15:00","","27.5","","16.3","","50","","0.0","","29","","21","","16.1","","99.36","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 16:00","2020","06","03","16:00","","27.7","","15.6","","47","","0.0","","28","","34","","16.1","","99.34","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 17:00","2020","06","03","17:00","","27.6","","14.4","","44","","0.0","","28","","28","","16.1","","99.37","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 18:00","2020","06","03","18:00","","26.3","","16.1","","53","","0.0","","32","","21","","16.1","","99.43","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 19:00","2020","06","03","19:00","","24.4","","14.9","","55","","0.0","","35","","15","","16.1","","99.52","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 20:00","2020","06","03","20:00","","23.5","","15.2","","59","","0.0","","31","","9","","16.1","","99.58","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 21:00","2020","06","03","21:00","","20.2","","15.0","","72","","0.0","","30","","5","","16.1","","99.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 22:00","2020","06","03","22:00","","15.9","","14.3","","90","","0.0","","24","","13","","16.1","","99.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-03 23:00","2020","06","03","23:00","","16.9","","13.6","","81","","0.0","","29","","8","","16.1","","99.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 00:00","2020","06","04","00:00","","14.7","","12.2","","85","","0.0","","28","","8","","16.1","","99.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 01:00","2020","06","04","01:00","","15.4","","12.9","","85","","0.0","","20","","17","","16.1","","99.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 02:00","2020","06","04","02:00","","14.9","","12.8","","87","","0.0","","25","","8","","16.1","","99.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 03:00","2020","06","04","03:00","","14.5","","12.4","","87","","0.0","","27","","8","","16.1","","99.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 04:00","2020","06","04","04:00","","14.1","","12.4","","89","","0.0","","28","","13","","16.1","","99.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 05:00","2020","06","04","05:00","","14.0","","12.4","","90","","0.0","","19","","8","","16.1","","99.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 06:00","2020","06","04","06:00","","14.0","","12.4","","90","","0.0","","22","","11","","16.1","","99.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 07:00","2020","06","04","07:00","","15.6","","13.1","","85","","0.0","","23","","5","","16.1","","99.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 08:00","2020","06","04","08:00","","16.0","","13.2","","84","","0.0","","25","","8","","16.1","","99.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 09:00","2020","06","04","09:00","","17.0","","14.2","","84","","0.0","","24","","5","","16.1","","99.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 10:00","2020","06","04","10:00","","18.3","","15.1","","82","","0.0","","","M","4","","16.1","","99.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 11:00","2020","06","04","11:00","","20.7","","16.2","","75","","0.0","","20","","9","","16.1","","99.90","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 12:00","2020","06","04","12:00","","22.4","","15.8","","66","","0.0","","18","","18","","16.1","","99.86","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 13:00","2020","06","04","13:00","","23.0","","15.7","","63","","0.0","","18","","21","","16.1","","99.79","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 14:00","2020","06","04","14:00","","24.6","","16.9","","62","","0.0","","17","","24","","16.1","","99.79","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 15:00","2020","06","04","15:00","","22.6","","15.1","","62","","0.0","","18","","22","","16.1","","99.74","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 16:00","2020","06","04","16:00","","21.1","","14.7","","66","","0.0","","18","","21","","16.1","","99.75","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 17:00","2020","06","04","17:00","","18.3","","14.3","","77","","0.0","","27","","5","","16.1","","99.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 18:00","2020","06","04","18:00","","18.0","","14.6","","80","","0.0","","26","","8","","16.1","","99.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 19:00","2020","06","04","19:00","","19.4","","15.5","","78","","0.0","","26","","9","","16.1","","99.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 20:00","2020","06","04","20:00","","18.7","","15.2","","80","","0.0","","26","","8","","16.1","","99.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 21:00","2020","06","04","21:00","","18.3","","15.4","","83","","0.0","","","M","4","","16.1","","99.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 22:00","2020","06","04","22:00","","17.5","","15.2","","86","","0.0","","27","","5","","16.1","","99.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-04 23:00","2020","06","04","23:00","","16.1","","14.6","","90","","0.0","","20","","9","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 00:00","2020","06","05","00:00","","14.6","","13.7","","94","","0.0","","25","","4","","16.1","","99.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 01:00","2020","06","05","01:00","","15.6","","13.8","","89","","0.0","","25","","5","","16.1","","99.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 02:00","2020","06","05","02:00","","15.9","","13.9","","88","","0.0","","27","","4","","16.1","","99.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 03:00","2020","06","05","03:00","","14.7","","13.6","","93","","0.0","","26","","4","","16.1","","99.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 04:00","2020","06","05","04:00","","14.4","","13.6","","95","","0.0","","24","","8","","9.7","","100.03","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 05:00","2020","06","05","05:00","","15.4","","14.6","","95","","0.0","","28","","5","","11.3","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 06:00","2020","06","05","06:00","","16.2","","15.6","","96","","0.0","","26","","4","","6.4","","100.10","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 07:00","2020","06","05","07:00","","16.8","","15.8","","94","","0.0","","21","","5","","8.1","","100.10","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 08:00","2020","06","05","08:00","","17.0","","16.0","","94","","0.0","","22","","5","","6.4","","100.13","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 09:00","2020","06","05","09:00","","17.7","","17.2","","97","","0.0","","25","","8","","2.4","","100.14","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 10:00","2020","06","05","10:00","","18.8","","18.1","","96","","0.0","","24","","8","","4.0","","100.15","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 11:00","2020","06","05","11:00","","20.0","","18.3","","90","","0.0","","23","","9","","8.1","","100.13","","26","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 12:00","2020","06","05","12:00","","22.4","","19.4","","83","","0.0","","19","","15","","16.1","","100.07","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 13:00","2020","06","05","13:00","","24.1","","19.6","","76","","0.0","","16","","21","","16.1","","99.99","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 14:00","2020","06","05","14:00","","22.0","","19.4","","85","","4.8","","20","","18","","6.4","","100.02","","29","","","","Thunderstorms,Heavy Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 15:00","2020","06","05","15:00","","21.6","","16.1","","70","","16.0","","18","","11","","16.1","","99.96","","26","","","","Thunderstorms"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 16:00","2020","06","05","16:00","","22.4","","16.5","","69","","0.2","","16","","22","","16.1","","99.88","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 17:00","2020","06","05","17:00","","24.5","","17.6","","65","","0.2","","16","","24","","16.1","","99.82","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 18:00","2020","06","05","18:00","","22.2","","16.6","","70","","0.0","","17","","18","","16.1","","99.82","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 19:00","2020","06","05","19:00","","19.2","","17.5","","90","","0.5","","29","","8","","16.1","","99.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 20:00","2020","06","05","20:00","","18.9","","17.6","","92","","0.0","","29","","4","","16.1","","99.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 21:00","2020","06","05","21:00","","17.8","","16.2","","90","","0.0","","21","","13","","16.1","","99.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 22:00","2020","06","05","22:00","","16.3","","15.0","","92","","0.0","","23","","8","","16.1","","99.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-05 23:00","2020","06","05","23:00","","15.6","","14.2","","91","","0.0","","26","","4","","16.1","","99.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 00:00","2020","06","06","00:00","","15.1","","14.0","","93","","0.0","","19","","11","","16.1","","99.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 01:00","2020","06","06","01:00","","18.5","","15.1","","80","","0.8","","24","","8","","8.1","","100.01","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 02:00","2020","06","06","02:00","","19.8","","14.2","","70","","0.0","","34","","13","","16.1","","99.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 03:00","2020","06","06","03:00","","19.9","","12.4","","61","","0.0","","34","","13","","16.1","","99.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 04:00","2020","06","06","04:00","","18.7","","10.3","","58","","0.0","","33","","8","","16.1","","100.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 05:00","2020","06","06","05:00","","18.3","","9.8","","57","","0.0","","36","","11","","16.1","","100.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 06:00","2020","06","06","06:00","","18.2","","9.6","","57","","0.0","","34","","15","","16.1","","100.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 07:00","2020","06","06","07:00","","19.2","","10.5","","57","","0.0","","34","","13","","16.1","","100.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 08:00","2020","06","06","08:00","","21.1","","10.6","","51","","0.0","","31","","8","","16.1","","100.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 09:00","2020","06","06","09:00","","22.4","","10.4","","46","","0.0","","30","","18","","16.1","","100.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 10:00","2020","06","06","10:00","","23.2","","9.7","","42","","0.0","","33","","17","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 11:00","2020","06","06","11:00","","19.4","","14.1","","71","","0.0","","21","","17","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 12:00","2020","06","06","12:00","","20.3","","12.7","","61","","0.0","","19","","21","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 13:00","2020","06","06","13:00","","20.4","","12.6","","60","","0.0","","19","","8","","16.1","","100.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 14:00","2020","06","06","14:00","","22.8","","10.6","","46","","0.0","","","M","13","","16.1","","100.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 15:00","2020","06","06","15:00","","24.4","","12.4","","47","","0.0","","30","","18","","16.1","","100.23","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 16:00","2020","06","06","16:00","","24.2","","10.8","","42","","0.0","","30","","26","","16.1","","100.25","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 17:00","2020","06","06","17:00","","22.9","","9.7","","43","","0.0","","33","","18","","16.1","","100.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 18:00","2020","06","06","18:00","","22.0","","10.4","","47","","0.0","","34","","21","","16.1","","100.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 19:00","2020","06","06","19:00","","20.8","","10.0","","50","","0.0","","31","","18","","16.1","","100.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 20:00","2020","06","06","20:00","","19.6","","9.3","","51","","0.0","","33","","21","","16.1","","100.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 21:00","2020","06","06","21:00","","18.6","","9.8","","56","","0.0","","32","","22","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 22:00","2020","06","06","22:00","","17.8","","10.0","","60","","0.0","","34","","13","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-06-06 23:00","2020","06","06","23:00","","17.1","","10.1","","63","","0.0","","33","","17","","16.1","","100.66","","","","","","NA"
